ns3::TcpWestwoodPlus,50,11,3,1,4.48e-05,6.70967,66.6667
ns3::TcpWestwoodPlus,50,12,3,1,4.48e-05,9.71306,66.6667
ns3::TcpWestwoodPlus,50,13,3,1,4.48e-05,6.81,66.6667
ns3::TcpWestwoodPlus,50,14,3,1,4.48e-05,3.40644,66.6667
ns3::TcpWestwoodPlus,50,15,3,0,0,-nan,100
ns3::TcpWestwoodPlus,50,16,3,0,0,-nan,100
ns3::TcpWestwoodPlus,50,17,2,0,0,-nan,100
ns3::TcpWestwoodPlus,50,18,2,0,0,-nan,100
ns3::TcpWestwoodPlus,50,19,2,0,0,-nan,100
ns3::TcpWestwoodPlus,50,20,2,0,0,-nan,100
ns3::TcpWestwoodPlus,50,21,2,0,0,-nan,100
ns3::TcpWestwoodPlus,50,22,1,0,0,-nan,100
ns3::TcpWestwoodPlus,50,23,1,0,0,-nan,100
ns3::TcpWestwoodPlus,50,24,1,0,0,-nan,100
ns3::TcpWestwoodPlus,50,25,1,0,0,-nan,100
ns3::TcpWestwoodPlus,50,26,1,0,0,-nan,100
ns3::TcpWestwoodPlus,50,27,1,0,0,-nan,100
ns3::TcpWestwoodPlus,50,28,1,0,0,-nan,100
ns3::TcpWestwoodPlus,100,1,3,1,4.48e-05,7.30996,66.6667
ns3::TcpWestwoodPlus,100,2,3,1,4.48e-05,3.70624,66.6667
ns3::TcpWestwoodPlus,100,3,3,1,4.48e-05,9.81351,66.6667
ns3::TcpWestwoodPlus,100,4,3,1,4.48e-05,6.80891,66.6667
ns3::TcpWestwoodPlus,100,5,3,1,4.48e-05,6.90906,66.6667
ns3::TcpWestwoodPlus,100,6,3,1,4.48e-05,3.10518,66.6667
ns3::TcpWestwoodPlus,100,7,3,0,0,-nan,100
ns3::TcpWestwoodPlus,100,8,3,1,4.48e-05,3.20537,66.6667
ns3::TcpWestwoodPlus,100,9,3,1,4.48e-05,7.40998,66.6667
ns3::TcpWestwoodPlus,100,10,3,0,0,-nan,100
ns3::TcpWestwoodPlus,100,11,3,0,0,-nan,100
ns3::TcpWestwoodPlus,100,12,3,0,0,-nan,100
ns3::TcpWestwoodPlus,100,13,3,0,0,-nan,100
ns3::TcpWestwoodPlus,100,14,3,1,4.48e-05,3.50597,66.6667
ns3::TcpWestwoodPlus,100,15,3,1,4.48e-05,7.51014,66.6667
ns3::TcpWestwoodPlus,100,16,2,0,0,-nan,100
ns3::TcpWestwoodPlus,100,17,2,0,0,-nan,100
ns3::TcpWestwoodPlus,100,18,2,0,0,-nan,100
ns3::TcpWestwoodPlus,100,19,2,0,0,-nan,100
ns3::TcpWestwoodPlus,100,20,2,0,0,-nan,100
ns3::TcpWestwoodPlus,100,21,2,0,0,-nan,100
ns3::TcpWestwoodPlus,100,22,1,0,0,-nan,100
ns3::TcpWestwoodPlus,100,23,1,0,0,-nan,100
ns3::TcpWestwoodPlus,100,24,1,0,0,-nan,100
ns3::TcpWestwoodPlus,100,25,1,0,0,-nan,100
ns3::TcpWestwoodPlus,200,1,3,1,4.48e-05,3.10734,66.6667
ns3::TcpWestwoodPlus,200,2,3,1,4.48e-05,9.71653,66.6667
ns3::TcpWestwoodPlus,200,3,3,1,4.48e-05,7.21265,66.6667
ns3::TcpWestwoodPlus,200,4,3,1,4.48e-05,9.11592,66.6667
ns3::TcpWestwoodPlus,200,5,3,1,4.48e-05,7.31287,66.6667
ns3::TcpWestwoodPlus,200,6,3,1,4.48e-05,6.71213,66.6667
ns3::TcpWestwoodPlus,200,7,3,1,4.48e-05,9.01549,66.6667
ns3::TcpWestwoodPlus,200,8,3,1,4.48e-05,3.20772,66.6667
ns3::TcpWestwoodPlus,200,9,3,0,0,-nan,100
ns3::TcpWestwoodPlus,200,10,3,1,4.48e-05,7.01249,66.6667
ns3::TcpWestwoodPlus,200,11,3,1,4.48e-05,6.9124,66.6667
ns3::TcpWestwoodPlus,200,12,3,1,4.48e-05,3.50827,66.6667
ns3::TcpWestwoodPlus,200,13,3,1,4.48e-05,9.61616,66.6667
ns3::TcpWestwoodPlus,200,14,3,0,0,-nan,100
ns3::TcpWestwoodPlus,200,15,3,1,4.48e-05,3.60842,66.6667
ns3::TcpWestwoodPlus,200,16,2,0,0,-nan,100
ns3::TcpWestwoodPlus,200,17,2,0,0,-nan,100
ns3::TcpWestwoodPlus,200,18,2,0,0,-nan,100
ns3::TcpWestwoodPlus,200,19,2,0,0,-nan,100
ns3::TcpWestwoodPlus,200,20,2,0,0,-nan,100
ns3::TcpWestwoodPlus,200,21,2,0,0,-nan,100
ns3::TcpWestwoodPlus,200,22,1,0,0,-nan,100
ns3::TcpWestwoodPlus,200,23,1,0,0,-nan,100
ns3::TcpWestwoodPlus,200,24,1,0,0,-nan,100
ns3::TcpWestwoodPlus,200,25,1,0,0,-nan,100
ns3::TcpWestwoodPlus,200,26,1,0,0,-nan,100
ns3::TcpWestwoodPlus,200,27,1,0,0,-nan,100
ns3::TcpWestwoodPlus,200,28,1,0,0,-nan,100
ns3::TcpWestwoodPlus,500,1,3,0,0,-nan,100
ns3::TcpWestwoodPlus,500,2,3,1,4.48e-05,7.61312,66.6667
