ns3::TcpWestwoodPlus,50,10,8760,8701,4.08837,0.0277278,0.673516
ns3::TcpWestwoodPlus,50,11,7991,7945,3.73304,0.0358212,0.575648
ns3::TcpWestwoodPlus,50,12,8738,8649,4.06764,0.0501485,1.01854
ns3::TcpWestwoodPlus,50,13,8127,8077,3.79857,0.0319729,0.615233
ns3::TcpWestwoodPlus,50,14,8056,8018,3.76572,0.0318768,0.471698
ns3::TcpWestwoodPlus,50,15,8816,8779,4.12301,0.0336655,0.419691
ns3::TcpWestwoodPlus,50,16,4826,4826,0.203062,0.00673277,0
ns3::TcpWestwoodPlus,50,17,3118,3118,0.131318,0.00806244,0
ns3::TcpWestwoodPlus,50,18,4515,4515,0.190118,0.00753084,0
ns3::TcpWestwoodPlus,50,19,4137,4137,0.174195,0.00778652,0
ns3::TcpWestwoodPlus,50,20,4174,4164,0.175498,0.00711965,0.239578
ns3::TcpWestwoodPlus,50,21,4557,4552,0.191491,0.00709536,0.109721
ns3::TcpWestwoodPlus,50,22,3686,3686,0.155664,0.00592626,0
ns3::TcpWestwoodPlus,50,23,3890,3890,0.163018,0.00804854,0
ns3::TcpWestwoodPlus,50,24,4677,4677,0.195962,0.00757548,0
ns3::TcpWestwoodPlus,50,25,3307,3307,0.138285,0.0071278,0
ns3::TcpWestwoodPlus,50,26,3124,3124,0.130653,0.00714088,0
ns3::TcpWestwoodPlus,50,27,4644,4644,0.195786,0.00761202,0
ns3::TcpWestwoodPlus,50,28,5003,5003,0.209754,0.00697305,0
ns3::TcpWestwoodPlus,50,29,4436,4436,0.186365,0.00527271,0
ns3::TcpWestwoodPlus,50,30,4158,4158,0.174557,0.00794007,0
ns3::TcpWestwoodPlus,100,1,9219,9196,4.31329,0.0377353,0.249485
ns3::TcpWestwoodPlus,100,2,10044,9987,4.69484,0.0340338,0.567503
ns3::TcpWestwoodPlus,100,3,8714,8627,4.05606,0.0503877,0.998393
ns3::TcpWestwoodPlus,100,4,9396,9369,4.40352,0.033058,0.287356
ns3::TcpWestwoodPlus,100,5,5259,5151,2.40841,0.0693563,2.05362
ns3::TcpWestwoodPlus,100,6,6740,6666,3.12663,0.06553,1.09792
ns3::TcpWestwoodPlus,100,7,9133,9082,4.26201,0.0272927,0.558415
ns3::TcpWestwoodPlus,100,8,10744,10646,5.00595,0.0423816,0.912137
ns3::TcpWestwoodPlus,100,9,9132,9091,4.26002,0.02664,0.448971
ns3::TcpWestwoodPlus,100,10,3,0,0,-nan,100
ns3::TcpWestwoodPlus,100,11,9242,9205,4.32854,0.0376581,0.400346
ns3::TcpWestwoodPlus,100,12,8596,8565,3.94711,0.046049,0.360633
ns3::TcpWestwoodPlus,100,13,8652,8617,4.04481,0.0356793,0.404531
ns3::TcpWestwoodPlus,100,14,5627,5565,2.6116,0.0764746,1.10183
ns3::TcpWestwoodPlus,100,15,9965,9871,4.64246,0.0429459,0.943302
ns3::TcpWestwoodPlus,100,16,5156,5156,0.216874,0.00644984,0
ns3::TcpWestwoodPlus,100,17,4437,4437,0.186349,0.00680281,0
ns3::TcpWestwoodPlus,100,18,4874,4874,0.205347,0.0081764,0
ns3::TcpWestwoodPlus,100,19,3462,3462,0.145763,0.00722057,0
ns3::TcpWestwoodPlus,100,20,5446,5446,0.228464,0.00845141,0
ns3::TcpWestwoodPlus,100,21,2904,2894,0.121942,0.0093383,0.344353
ns3::TcpWestwoodPlus,100,22,5035,5035,0.210714,0.00957882,0
ns3::TcpWestwoodPlus,100,23,4767,4767,0.200736,0.00786162,0
ns3::TcpWestwoodPlus,100,24,4769,4769,0.20057,0.0082572,0
ns3::TcpWestwoodPlus,100,25,4705,4705,0.197818,0.0099759,0
ns3::TcpWestwoodPlus,100,26,4477,4477,0.188384,0.00695931,0
ns3::TcpWestwoodPlus,100,27,2705,2705,0.116403,0.00760208,0
ns3::TcpWestwoodPlus,100,28,4713,4713,0.198192,0.00702429,0
ns3::TcpWestwoodPlus,100,29,4410,4395,0.185322,0.00924494,0.340136
ns3::TcpWestwoodPlus,200,1,6857,6571,3.07635,0.0709469,4.17092
ns3::TcpWestwoodPlus,200,2,3,0,0,-nan,100
ns3::TcpWestwoodPlus,200,3,12085,12031,5.53044,0.037827,0.446835
ns3::TcpWestwoodPlus,200,4,9114,9076,4.2685,0.0315661,0.416941
ns3::TcpWestwoodPlus,200,5,10527,10474,4.92168,0.0333525,0.503467
ns3::TcpWestwoodPlus,200,6,9327,9285,4.36579,0.0313377,0.450306
ns3::TcpWestwoodPlus,200,7,9667,9573,4.50228,0.0366641,0.97238
ns3::TcpWestwoodPlus,200,8,9302,9268,4.35645,0.038385,0.365513
ns3::TcpWestwoodPlus,200,9,11507,11405,5.36406,0.0420874,0.886417
ns3::TcpWestwoodPlus,200,10,9230,9200,4.32358,0.0361238,0.325027
ns3::TcpWestwoodPlus,200,11,10074,9992,4.69938,0.0392785,0.813977
ns3::TcpWestwoodPlus,200,12,9178,9156,4.30613,0.0311662,0.239704
ns3::TcpWestwoodPlus,200,13,10560,10512,4.94399,0.0296975,0.454545
ns3::TcpWestwoodPlus,200,14,10163,10092,4.74642,0.0230932,0.698613
ns3::TcpWestwoodPlus,200,15,9404,9315,4.37804,0.0374756,0.946406
ns3::TcpWestwoodPlus,200,16,3417,3413,0.144576,0.00775989,0.117062
ns3::TcpWestwoodPlus,200,17,5405,5405,0.227059,0.00707994,0
ns3::TcpWestwoodPlus,200,18,4827,4827,0.203219,0.00840846,0
ns3::TcpWestwoodPlus,200,19,4787,4787,0.201562,0.00755547,0
ns3::TcpWestwoodPlus,200,20,4802,4802,0.201891,0.00979715,0
ns3::TcpWestwoodPlus,200,21,4747,4741,0.199386,0.0115713,0.126396
ns3::TcpWestwoodPlus,200,22,4805,4805,0.201811,0.00719846,0
ns3::TcpWestwoodPlus,200,23,4637,4637,0.194528,0.00905062,0
ns3::TcpWestwoodPlus,200,24,4835,4835,0.201933,0.00957742,0
